tweet
« Action publique et prédictivisme » : quid de l’intelligence artificielle dans les services publics ? ⤵️ https://twitter.com/romBeaucher/status/1092519716751659008 …
Merci 😘 J’aime bien l’idée de l’hommage à France Gall. https://twitter.com/EmmanuelleHoss/status/1087840370522816512 …
⁦Plongée dans le récit émouvant de la vie d’Aaron Swartz.  Les « white hats » vous disent merci @florevasseur⁩ 😉 pic.twitter.com/omsnpLReeL
Mais quelle tristesse profonde face à l’assassinat de cet homme si bon qui était épris de liberté !  #PawelAdamowicz pic.twitter.com/i7N1mk9Lts
"« My Right Honorable friend »,  ou l’art du débat à la britannique. Regardez cet extrait... #Brexit https://twitter.com/Channel4News/status/1070342897306886144 …"
"Yeah, sisters ! 👍🏼 #sista https://twitter.com/wearesista/status/1069492462987689985 …"
Thank you so much European Movement and @EuropeanWomen ! I feel truly grateful & proud for this prize 💪🏽🇪🇺 #Europe https://twitter.com/EMInternational/status/1067859719757471745 …
"Aujourd’hui c’est #GivingTuesdayFr ! On célèbre le don, l’engagement et la solidarité, en donnant à son ONG ou son assoc’ préférée ❤️ pic.twitter.com/d4CkhiEHc1"
Trouvez le mot intrus dans la phrase : « je ne crois pas au changement climatique » #believe https://twitter.com/thehill/status/1067153884592902171 …
very impressed ☺️  Thank you so much ! https://twitter.com/EMInternational/status/1067081597252448256 …
"Le saviez-vous ? Le 27 novembre c'est le @GivingTuesdayFr, pour célébrer la générosité, et ne pas oublier de DONNER :   https://www.linkedin.com/pulse/le-27-novembre-cest-givingtuesday-axelle-lemaire/?published=t … @hopeningfr @FFfundraisers pic.twitter.com/Q8Q3ZFleoT"
Lecture au parc.  Que j’admire cet homme ! pic.twitter.com/3ZMmsEkzas
Has anyone seen the movie « The Cleaners » (on digital cleaners deleting social network content)?  Wondering how it’s like. http://www.pbs.org/independentlens/films/the-cleaners/ …
So it is possible to buy used voting machines on eBay still containing non encrypted info... 😳 #privacy #Midterms2018 https://www.wired.com/story/i-bought-used-voting-machines-on-ebay/ …
"$432,000 le portrait (moche) d’Edmond Belamy entièrement créé par des algorithmes https://www.bbc.com/news/technology-45980863 …"
Now ! Attending pitches on access to information and social inclusion  @Techfugees https://twitter.com/LaFrenchTech/status/1055437923582177280 …
« Comment l’Europe peut-elle retrouver sa souveraineté numérique ? »  avec @bayartb @Qwant_FR @AndreGattolin @VoxPop_ARTE @RolandBerger pic.twitter.com/OSq6Ifft9S
"« Dans quelques instants, je vais recevoir un appel. Cela sera un geste très simple. Mais qui change la vie »  > merci la ⁦@FFTelecoms⁩ qui a développé avec RogerVoice une appli universelle de communication pour les sourds et malentendants ☺️ #Article105 pic.twitter.com/DFmGGANCdy"
Un nouveau service téléphonique pour les malentendants  http://www.leparisien.fr/economie/un-nouveau-service-telephonique-pour-les-malentendants-07-10-2018-7913382.php … #Article105
J-1  #opendata #loiRepNum http://www.lagazettedescommunes.com/585196/open-data-le-mouvement-qui-senclenche-est-ineluctable-axelle-lemaire/ …
Super que ce grand Coopérathon nous arrive du Québec !  Des communautés de citoyens engagés qui s’unient pour inventer des solutions durables aux défis du monde @Bred_BP @makesense https://twitter.com/cooperathon/status/1048507012257079296 …
"On s’appelle ? 📞 Lancement lundi prochain du relais téléphonique pour les personnes sourdes, malentendantes ou aphasiques ! 🙏🏼 #accessibilité pic.twitter.com/oDvz3qLnL0"
« Donc Maman quand il n’y aura plus de conducteur dans les voitures ce sont les voitures qu’on enverra en prison si elles conduisent n’importe comment ? »  🚘⛓
Pour comprendre le divorce Brian Acton (What’s App) /Facebook  #privacy #encryption https://www.forbes.com/sites/parmyolson/2018/09/26/exclusive-whatsapp-cofounder-brian-acton-gives-the-inside-story-on-deletefacebook-and-why-he-left-850-million-behind/ …
Audition en duo au Sénat aujourd’hui avec @CEBouee !  Sur la voix de l’Europe dans la bataille de l’#IA https://twitter.com/CEBouee/status/1045027082676457474 …
Mais que ce témoignage sur la Grande Ecole du Numérique me fait plaisir ! ☺️ #numeriquepourtoutes @Ecole_Numerique @fano https://twitter.com/brutofficiel/status/1043472478956343298 …
And that thing is a great read:  « We hold people with power to account. Why not algorithms? »  #ArtificialIntelligence #AI https://twitter.com/FryRsquared/status/1041768738394173440 …
300$ la suppression de l’avis en ligne négatif ! 5 étoiles garanties ⭐️⭐️⭐️⭐️⭐️ Qui dit mieux ? via @wsj https://www.wsj.com/articles/amazon-investigates-employees-leaking-data-for-bribes-1537106401 …
"La transparence des algorithmes de référencement des articles de presse, c’est pas gagné...  (pourtant les enjeux sont immenses) ⤵️ https://twitter.com/CheckNewsfr/status/1039517503989280768 …"
by King Stephen  (just a personal statement) https://twitter.com/StephenKing/status/1039545929861419009 …
Thank you 😊 Impressive panel now ! #EITDigital18 https://twitter.com/2VERO/status/1039519386124476417 …
Tomorrow’s programme: EIT Digital Conference in Brussels > looking forward to it!  #EIT_Digital #Europe https://twitter.com/EIT_Digital/status/1039118814842114048 …
L’auteur de « Sapiens » ⁦⁦@harari_yuval⁩ sur l’avènement des dictatures technologiques au 21e siècle  (pessimistes s’abstenir ⛔️) https://www.theatlantic.com/magazine/archive/2018/10/yuval-noah-harari-technology-tyranny/568330/ …
"Nooonn? (mais si, en fait, je viens d’essayer...) !!! https://twitter.com/OliBerne/status/1023230494614454273 …"
Bah pour ce soir c’est raté ☁️ On se retrouve au 22e siècle pour la prochaine plus-longue #EclipseDeLune
"Or s’il y a bien un sujet sur lequel il faut partir ensemble, c’est celui-là... (on n’a pas tellement le choix) #IA #Europe https://twitter.com/LesEchos/status/1021339260169981952 …"
« Not all of those folks look like Gauls to me. But they are French ». 🙏🏽 @BarackObama https://twitter.com/brutofficiel/status/1019264607444262918 …
"L’intelligence artificielle prédictive dans le foot, on n’y est pas encore. Il faut dire que le style de nos joueurs échappe à toute analyse algorithmique 😏 ⭐️ ⭐️ #IA https://twitter.com/sylvrolland/status/1018508662145462272 …"
C’est beau. Ça fait du bien. Merci #LesBleusChampionsduMonde 🇫🇷 https://twitter.com/afpfr/status/1018544138021507072 …
😉 https://twitter.com/bergerparis/status/1017801305790861314 …
"So is #AI empowering liberal democracies, or paving the way for new forms of authoritarianism ? Fascinating reading by Nicolas Wright in ⁦@ForeignAffairs⁩ https://www.foreignaffairs.com/articles/world/2018-07-10/how-artificial-intelligence-will-reshape-global-order …"
Merci beaucoup 😊 https://twitter.com/nathollier/status/1017541804022001665 …
Sincèrement désolée les amis #EnglandvsCroatia #bojo https://twitter.com/queen_uk/status/1017145871459389450 …
"Je connaissais héliportée, mais pas « holoportée » !  🤓 cc @bernardpivot1   Merci @mymesisvr et @Ubisoft pour cette expérience incroyable ! https://twitter.com/mat_sln/status/1017050381069758464 …"
Sincèrement désolée les amis  #FRABEL https://twitter.com/lesoir/status/1016763758948114434 …
"Essayer de deviner qui, dans le quartier, suit le match avec la fibre, l’adsl, la 4G, la tnt... 🤔 #francevsbelgium"
Où il est question de mobiliser les méthodes et outils d’intelligence collective pour faire face aux grands défis de notre temps #civictech https://twitter.com/cesarmand/status/1015088159137390592 …
"Illustration éclairante de ce que peut faire l’appariement de données statistiques pour mieux connaître la réalité (ici, le très lourd déterminisme social en France) https://twitter.com/strategie_gouv/status/1014932094735273984 …"
".@criteo investit dans l’intelligence artificielle pour un « internet ouvert et respectueux des données » Bravo, belle ambition ! cc @jbrudelle"
On est évidemment #JamaisSansElles !  C’est la condition sine qua non pour tout évènement public non? https://twitter.com/guy_mm/status/1009119544395423744 …
"Ce soir, on parlera vrai : quelle réalité de l’intelligence artificielle, au-delà du « buzz »? 🐝 https://twitter.com/emsbc_escp/status/1006554650982670337 …"
