tweet
Réunion publique ce soir en #Alsace à #Colmar avec le Sénateur Jean-Louis Masson et @BrunoNorthCNIP !  Merci aux Alsaciens pour leur soutien et leur enthousiasme ! pic.twitter.com/pCvxkxI39q
Réunion publique à #Colmar en #Alsace. ➡️ Nous sommes les seuls à proposer un plan financé pour sortir de la crise des #GiletsJaunes : ✅ Nous proposons 32 Mds€ d'économies de bon sens... ✅ ...pour financer la relance du pouvoir d'achat et créer de la richesse dans notre pays ! pic.twitter.com/8Hdc2TmfuO
"J'ai le plaisir d'animer une réunion publique à #Colmar aux côtés du Sénateur Jean-Louis Masson et de @BrunoNorthCNIP ! ➡️ Au programme : l'urgence de renouer avec une Europe de bon sens, la politique nationale et en #Alsace... et surtout des échanges sans filtre avec le public ! pic.twitter.com/Lv2JLC8ami"
"Déplacement en #Alsace. Après Mulhouse et Fessenheim, direction pour Colmar où je tiendrai une réunion publique avec le Sénateur Jean-Louis Masson et le Président du CNIP @BrunoNorthCNIP. Retrouvez-moi dans la voiture pour faire un point sur la journée ! pic.twitter.com/XdhzXDM1bE"
Ceci n’est pas une campagne électorale !   #Macron #Autun #Europeennes2019 #GrandDébat pic.twitter.com/c8trVsSwR5
"Point presse à Mulhouse avec le Sénateur Jean-Louis Masson, le Président du CNIP @BrunoNorthCNIP et les responsables locaux de DLF. ➡️ Aux #Europeennes2019 bâtissons l'Europe des Nations et des projets utiles : développement de l'Afrique, lutte contre le cancer et Alzheimer, etc. pic.twitter.com/3lPuje0VnK"
"Point presse à Mulhouse avec le Sénateur Jean-Louis Masson, le Président du CNIP @BrunoNorthCNIP et les responsables locaux de DLF : ➡️ Retrouvons une région Alsace de plein exercice. ➡️ Instaurons une Commission d'enquête indépendante et non politicienne concernant #Fessenheim. pic.twitter.com/OGNXbGE6lP"
"Le Parquet politisé de Paris m'a poursuivi pour avoir dénoncé sur Twitter un ""changement de population"". J'ai été relaxé, l'Etat est condamné à m'indemniser de 704€ !  J'en fais don à une association qui lutte contre la radicalisation dans les banlieues : La Brigade des Mères. pic.twitter.com/kITcO0mtVF"
"Scène surréaliste : la France rappelle son ambassadeur d'Italie ! En méprisant et en insultant les dirigeants européens qui ne pensent pas comme lui, @EmmanuelMacron divise l'Europe et crée un chaos sans précédent. #Macron, c'est l'Europe de la division ! https://www.huffingtonpost.fr/2019/02/07/la-france-rappelle-son-ambassadeur-en-italie-apres-des-attaques-sans-precedent_a_23663824/?utm_hp_ref=fr-international …"
Affaire Alstom-Siemens : situation surréaliste ! ➡️ Les 2 Gouvernements élus démocratiquement 🇫🇷 🇩🇪 des 2 plus grandes puissances européennes s'indignent contre la décision d'une Commissaire européenne non-élue mais se coucheront devant elle. 🚨 Urgence à renégocier les traités ! pic.twitter.com/htujQfY7YG
"🚨 Donald Tusk, Président du Conseil de l'Union européenne, a déclaré que les partisans du #Brexit auront ""une place spéciale en enfer"" !  L'#UE est devenue une religion dirigée par des fanatiques ! Prochaine étape, le bûcher pour les hérétiques ? https://www.bfmtv.com/economie/donald-tusk-les-partisans-du-brexit-auront-une-place-speciale-en-enfer-1627295.html …"
"Après le scandale de la privatisation des autoroutes et celle de l'Aéroport de Toulouse (dénoncées par la @Courdescomptes), le Gouvernement veut brader Aéroports de Paris et la Française des jeux. Décision totalement irresponsable, économiquement absurde. http://www.lefigaro.fr/vox/economie/2018/10/12/31007-20181012ARTFIG00361-privatiser-la-francaise-des-jeux-et-aeroports-de-paris-est-inutile-et-dangereux.php?redirect_premium …"
#AlstomSiemens : la politique « perdant-perdant » d'E.#Macron et de la Commission européenne.  2 solutions urgentes : Dénoncer les règles de la concurrence eur. en changeant les traités. Proposer des coopérations industrielles équitables.  Mon communiqué co-signé par @JphTanguy👇 pic.twitter.com/9gnazCGXUm
"Justice à la carte, liberté de la presse menacée ?  Le sieur #Benalla tire profit à présent de la faveur exceptionnelle d'une Justice plus que réactive... à son avantage.  Retrouvez mon dernier billet de blog co-signé par par @ThierryGIORGIO👇  http://bit.ly/2SfDbfQ  pic.twitter.com/f6V6M0sRx0"
"Affaire Benalla : #Matignon aurait provoqué l’enquête sur les sources de #Mediapart et sa perquisition. Si ce scandale d'Etat se confirme, le Premier Ministre doit répondre de ses actes ! Macron entraîne la France dans une effrayante dérive autoritaire... https://www.mediapart.fr/journal/france/060219/affaire-benalla-matignon-provoque-l-enquete-sur-les-sources-de-mediapart?onglet=full …"
"Alstom-Siemens : stop aux #fakenews de @BrunoLeMaire. Ce n'était pas une fusion mais un rachat (sans justifications industrielles) d'#Alstom par Siemens. Nous devons construire des coopérations européennes équilibrées, pas brader des fleurons nationaux ! https://www.usinenouvelle.com/article/alstom-peut-tres-bien-vivre-sans-siemens.N784689 …"
#LaRéunion Je tenais à rencontrer et à échanger avec des #agriculteurs et notamment des producteurs de canne à sucre pour ouvrir les yeux du gouvernement sur les conséquences d'une politique agricole qui cassent la production. pic.twitter.com/4VXqe1JLkn
"Le pillage d’#Alstom par @GeneralElectric avec la complicité d’E. #Macron est chaque jour de plus en plus évident : #GeneralEletric ne créera JAMAIS les 1000 emplois promis en 2015.  Retrouvez mon communiqué de presse co-signé par @JphTanguy, Délégué National @DLF_Officiel👇 pic.twitter.com/UEPxJNMeNo"
"À #SainteSuzanne, hommage à Edmond Albius. A 12 ans, avant le Muséum d’histoire naturelle, alors qu’il était esclave, il découvre le procédé de pollinisation de la vanille. Il ne tirera jamais profit de cette richesse, aujourd’hui patrimoine culturel. #LaRéunion pic.twitter.com/EwoxdDtfoX"
"#Immigration, #retraites, #taxes, #santé : les Réunionnais en ont ras-le-bol de l’hypocrisie du pouvoir.  Après avoir tout détruit, #Macron organise une grande répression à l’encontre de ceux qui protestent. #LaRéunion pic.twitter.com/TAJrdWFqDZ"
Rencontre de travail avec des producteurs de canne à sucre de #LaRéunion. pic.twitter.com/83MeVJBnZo
"Tragique #incendie cette nuit dans le #XVIe arrondissement de Paris. Mes pensées vont aux victimes et à leurs proches...   Une fois de plus, nous devons saluer le courage et le dévouement des secouristes, notamment les @PompiersParis.   #Paris16 https://www.lemonde.fr/societe/article/2019/02/05/incendie-dans-un-immeuble-a-paris-quatre-morts_5419243_3224.html …"
"Réunion publique conviviale hier soir à Saint-Denis #LaRéunion. Merci aux militants, sympathisants @DLF_Officiel et aux simples curieux aspirant à une nouvelle politique locale ! #DomTom pic.twitter.com/EKjIBkaUz9"
🎙Retrouvez-moi demain sur @974radiofreedom à :   ⏱9h #LaRéunion| 6h en métropole   👉  http://freedom.radio.fr  pic.twitter.com/TZh9cHUZCo
"La violence conjugale tue une femme tous les 3 jours en France : inspirons-nous de l'Espagne pour la combattre sans concessions (procédures rapides, soutien aux victimes, peines exemplaires).  👉Les propositions de @DLF_Officiel :  https://bit.ly/2Baj5J5  https://www.france24.com/fr/20181123-focus-espagne-justice-violences-femmes-conjugales-justice-protection-modele …"
"Alimentation plus saine, réduction des émissions de CO2 liées aux transports, création d'emplois locaux... les bienfaits du développement des circuits courts alimentaires sont transversaux ! 📝 Je signe cette pétition de la @ruchequiditoui : http://www.lefigaro.fr/conso/2019/02/04/20010-20190204ARTFIG00003-stop-aux-kilometres-dans-mon-assiette-une-petition-demande-a-l-etat-d-agir.php …"
#LaRéunion J'ai le plaisir d'accueillir notre nouveau resp. départemental : Jean-Hugues Lebian.   J'ai présenté à la présidentielle un plan pour une nouvelle politique pour les #DomTom : les Réunionnais n'en peuvent plus de la classe politique locale ! pic.twitter.com/WFfzCmxNKk
"🚨 Avec Macron, l'information à sens unique ?  Alors qu'@EmmanuelMacron souhaite subventionner des médias ""neutres"" pour lutter contre les #FakeNews, la justice tente de perquisitionner #Mediapart pour ses révélation dans l'affaire #Benalla ! #Propagande https://www.francetvinfo.fr/politique/emmanuel-macron/agression-d-un-manifestant-par-un-collaborateur-de-l-elysee/affaire-benalla-tentative-de-perquisition-des-locaux-de-mediapart_3174685.html …"
Conférence de presse à Saint-Denis #LaRéunion pour présenter notre équipe et notre projet pour l’île et les #DomTom ! pic.twitter.com/66iXk2Pqh2
"J’aurai le plaisir d’aller à la rencontre des Réunionnais aujourd’hui et demain.   Comme nos régions métropolitaines, nos #DomTom sont trop souvent oubliés par les dirigeants parisiens. https://www.clicanoo.re/Politique/Article/2019/02/01/Nicolas-Dupont-Aignan-La-Reunion-lundi-et-mardi_565962 …"
"Comment ne pas être touché par ce témoignage ? La mobilisation des #GiletsJaunes exprime une véritable détresse. Les Français n'attendent pas de #Macron un débat, mais de vraies décisions pour leur rendre du pouvoir d'achat: réindexer les retraites, annuler la hausse de CSG, etc. pic.twitter.com/ZFhEh4w3pR"
"#SurveillantsPénitentiaires : l’armée des ombres. ""Depuis janvier, l’adm. pénitentiaire a recensé une cinquantaine d’agressions physiques contre les surveillants. Soit 2/Jour en moyenne.""  Mon billet de blog signé par J Struzynski & J D’Arrigo @DLF13_BDR 👉 http://bit.ly/2TnJkDe  pic.twitter.com/B8jRBh6vCj"
Emmanuel #Macron promet la fin des “petites phrases” arrogantes à l’égard des Français #EtEnMemeTemps il se plaint que “jojo avec un gilet jaune” soit invité sur les plateaux TV...   Jusqu’où ira ce mépris indigne de la fonction présidentielle ? https://www.rtl.fr/actu/politique/quand-emmanuel-macron-ironise-sur-jojo-avec-un-gilet-jaune-7796405481 …
🚨 Les sociétés concessionnaires d'#Autoroutes réalisent 350 000€ de bénéfices par km ! Dire que le tarif des #péages augmente de près de 2% aujourd'hui... ➡️Ces autoroutes construites avec l’argent du contribuable doivent être rendues aux Français. Stop au racket ! @AutoPlusMag pic.twitter.com/C4YPY303EY
"« Jamais Daech n’aurait rêvé pareille occasion de propager leur fanatisme : en prison, les #djihadistes empoisonneront l’esprit  de centaines de détenus. »   #Macron ouvre nos prisons à Daech : bannissons les djihadistes de France ! Ma tribune @Valeurs👇 https://www.valeursactuelles.com/politique/emmanuel-macron-ouvre-nos-prisons-daech-bannissons-jamais-les-djihadistes-de-france-103559 …"
"Forte hausse des plaintes pour violences sexuelles :  ➡️ La libération de la parole des victimes doit être encouragée, alors qu'aujourd'hui seulement 1/8 dépose plainte... ➡️ Nous devons mettre fin au laxisme et rétablir le respect dans notre société, notamment celui des femmes. pic.twitter.com/N77bh3FUe7"
"🚨 Près de 800 kg de viande avariée polonaise retrouvés dans des entreprises en France ! ➡️6 ans après le scandale de la viande de cheval, l'#UE n'a tiré aucune leçon : notre santé et environnement sont bafoués sur l'autel de l'idéologie sans-frontiériste. https://www.francebleu.fr/infos/faits-divers-justice/pres-de-800-kilos-de-viande-avariee-polonaise-retrouves-dans-neuf-entreprises-en-france-1549005817 …"
"Après le scandale de la #privatisation irresponsable des autoroutes et celle de l'aéroport de Toulouse (dénoncées par la @Courdescomptes), le Gouvernement veut brader #AéroportsdeParis, infrastructure stratégique et rentable. Stop à cette nouvelle trahison de l'intérêt général ! pic.twitter.com/nPjh94iAF7"
Je condamne les violences mais aussi les abus de la #LoiAntiCasseurs qui est en réalité une #LoiAntiOpposantsPolitiques. Honte au Gouvernement qui prend des mesures liberticides contre les #GiletsJaunes (interdiction arbitraire de manifester) mais laisse les Fichés S en liberté !
"Hausse des prix pour le consommateur, 0 garantie d’amélioration de la situation des producteurs : la seule gagnante de cette loi #Alimentation est la grande distribution.  Les solutions @DLF_Officiel contre la hausse des prix !👇  http://bit.ly/12Mesures   Mon dernier communiqué.👇 pic.twitter.com/eXEI0xpPuO"
"Le prix de centaines d'articles alimentaires de base va bondir au 1er février, conséquence directe de la loi #alimentation et du refus des distributeurs de baisser leurs marges ! ➡️ Plutôt qu'un #GrandDébat, les français attendent des réponses concrètes pour leur pouvoir d'achat. pic.twitter.com/SWmaOIThEq"
"📅 Mercredi 13 février à 20h, j’aurai le plaisir d’accueillir Eric Zemmour à Yerres pour une soirée-débat :   ❓Peut-on encore croire au destin français ?   👉 Entrée gratuite et ouverte à tous.   👉 Inscriptions  http://bit.ly/DebatNDAZemmour  pic.twitter.com/aufWqFdhyN"
"Pour cacher son #bullshit européen et le bilan des députés #LR, @LaurentWauquiez ment :  ❌NON je ne défends pas le #Frexit. ❌NON il ne veut pas ""changer"" l'Europe mais va la continuer en pire ! Son parti européen #PPE défend l'immigration massive et notre perte de souveraineté. pic.twitter.com/UHmE8uLZNP"
"Comment croire qu’on puisse ramener sur le sol français 130 terroristes islamistes dans une procédure judiciaire ordinaire sans exposer nos compatriotes aux horreurs de l’islamisme ?  Les #Djihadistes, aux Kerguelen ! @CCastaner Retrouvez mon dernier communiqué de presse👇 pic.twitter.com/rHDaBKdONO"
🚨 La place des islamistes est aux Kerguelen ! Pourtant #Castaner : ❌ Veut importer 130 bombes à retardement de Syrie. ❌ Laisse en liberté des milliers de fichés S radicalisés sur notre sol. ❌ Tolère la libération de 450 radicalisés des prisons françaises entre 2018 et 2019... pic.twitter.com/Nu2NbZ8hy7
⛔️STOP au racket des #automobilistes  Ma lettre ouverte à @BrunoLeMaire sur la privatisation des autoroutes construites avec nos impôts : l’Etat ne peut plus tolérer ces nouvelles féodalités économique.  👉  http://bit.ly/2MCOrMY  pic.twitter.com/O2dxnrvCox
"À #BFMPolitique, @BriceHortefeux, paniqué par l’effondrement des #Republicains, est trop occupé à faire des #Fakenews sur l’euro à mon sujet. Par des votes incohérents au Parlement européen, les eurodéputés #LR brillent par leur double langage, incapables de défendre la France."
"Jérôme Rodrigues s’ajoute à la longue liste des manifestants pacifiques blessés. Le Gouvernement est incapable d’assurer l’ordre public sans mutiler nos compatriotes. Dans une vraie démocratie, Castaner aurait démissionné ce soir.  #ActeXI #Giletsjaunes"
"Je suis aujourd’hui présent au @SalondesTaxis, à la rencontre de la profession victime depuis trop longtemps de la concurrence déloyale. Un secteur pourtant en pleine adaptation technique : mobilité réduite, voiture électrique. Il est essentiel de les soutenir. pic.twitter.com/L5QwMTvzyx"
Immense tristesse d'apprendre la mort de #MichelLegrand . Un très grand musicien qui a fait rayonner la France dans le monde entier.
"Ma réaction suite à la déclaration de Chantal Jouanno qui affirme que ""le #GrandDébat est faussé"" au profit d'une ""opération de communication"" de #Macron ! pic.twitter.com/yC81JN0uV2"
"#ToulouseBlagnac J'ai dénoncé la privatisation de cette infrastructure stratégique dés juin 2015. En novembre 2018, la @Courdescomptes avait dénoncé les « graves insuffisances » du processus de privatisation. La responsabilité d'E. #Macron est directe. 2/2 https://www.ladepeche.fr/article/2015/06/17/2291387-nicolas-dupont-aignan-devoile-plaque-contre-privatisation-aeroport.html …"
"Rachat par un fonds rapace, pillage des réserves financières de l'aéroport, plus-value de 192 M€ réalisée sur la revente d'une infrastructure publique : le scandale est total. E. #Macron a permis un acte de prédation sans précédent sur un bien public. 1/2 https://www.mediapart.fr/journal/france/240119/toulouse-blagnac-le-scandale-macron?page_article=1 …"
"🚨 Le ""grand débat est faussé"" au profit d'une ""opération de communication"" Chantal Jouanno, Présidente de la Commission Nationale du Débat Public.  ➡️ Ce #GrandDébat est une mascarade : #Macron bloque le pays pour gagner du temps, il se moque de nous ! https://www.lepoint.fr/politique/jouanno-le-grand-debat-est-fausse-au-profit-d-une-operation-de-communication-25-01-2019-2288732_20.php …"
Bourg-de-Péage / Emmanuel #Macron en visite dans un centre d'accueil pour seniors : le sourire de façade n'efface pas l'immense injustice que constitue la désindexation des pensions de retraite par rapport à l'inflation.  ➡️ -360€/an pour une pension mensuelle de 1500€ ! pic.twitter.com/DAeMXgsmAo
"Puisqu’@EmmanuelMacron ne trouve qu’en langue allemande le “charme romantique” que le français n’a plus à ses yeux, je lui recommande la lecture de Défense et illustration de la langue française de Joachim du Bellay.   http://www.axl.cefan.ulaval.ca/francophonie/Du_Bellay.htm …"
