tweet
J’exprime les plus grandes réserves. Le référendum est un véhicule de temps calme. Dans la crise la passion l’emporte sur la raison. https://twitter.com/le_figaro/status/1093590455835594752 …
"Niches fiscales: c’est pas si simple. L’avantage fiscal est donné pour orienter l’épargne privée vers des objectifs d’intérêt général. Le citoyen choisit ses investissements, c’est aussi bien que de donner à l’Etat. Il faut discuter les objectifs plus que les niches."
Bonne année https://twitter.com/mferland44/status/1091321907302068224 …
"Le grand débat national a comme utilité principale de faire apparaître les priorités qui peuvent être partagées et qui devront faire l’objet de réformes. C’est pourquoi, au delà des citoyens, les fondations, les associations, les syndicats, les entreprises, doivent y participer"
@CCaudrelier Bravo ! Quel chemin parcouru depuis la pêche au sponsor sur les quais de La Rochelle. J’ai suivi. Bravo.
"Résiliation des accords, mise en cause du multilateralisme, retour du protectionnisme, désintégration de l’Europe,...et finalement deconstuction de la Paix. @LeadersPaix @francediplo @antonioguterres @AAzoulay @ONU_fr @GermanyDiplo @European_Views https://twitter.com/COSTESLionelEr/status/1091758589885276162 …"
Merci pour tout ce que tu as fait. Amitié. https://twitter.com/t_duvalino/status/1091051633306468353 …
Bravo cher Franck. https://twitter.com/franckriester/status/1090973194847207424 …
Excellente initiative. La boulangerie artisanale est une fierté française! @MinistereCC @EPhilippePM @catherine_dumas #Boulangers https://twitter.com/catherine_dumas/status/1090668069876318210 …
"Bravo à tous, dans la République la parole est sacrée! Quand on sort de cette vérité on sort de la  République . Fiers de vous! https://twitter.com/bleu_isere/status/1089926340403433472 …"
"@francebleu sympathie personnelle, respect républicain."
Parmi les sujets de travail de l’ONG @LeadersPaix il y a une recherche sur l’apaisement des conflits chez les très jeunes enfants. Le travail de paix doit commencer tôt!@EducationFrance
"Un homme de grande qualité, un ami fidèle et loyal.Un professionnel exemplaire. Sa Famille peut être fière de lui. Je pense à elle. https://twitter.com/la_nr_delphine/status/1087651118811938816 …"
"À ceux qui me croient toujours sénateur je rappelle que j’ai démissionné en 2017, 3 ans avant la fin de mon mandat , à 69 ans, limite que je m’étais moi même fixée. Je ne suis candidat à rien je fais seulement part, de temps en temps, de mes idées et de mon expérience.Librement. pic.twitter.com/MW6BaQCBuF"
J'étais l'invité du #GrandJury @RTLFrance @Le_Figaro @LCI ce dimanche. Retrouvez l'intégralité de l'émission sur mon blog ➡️  http://bit.ly/2CIjHpF 
