tweet
"Rendez-vous demain à 7h45 sur @RTLFrance pour ouvrir, avec les citoyen•ne•s, le chemin du rassemblement de la gauche et des écologistes. #Européennes2019 #RTLMatin #Placeauxcitoyens pic.twitter.com/CLGXWMx7NI"
"Ce matin avec les personnels, habitants, élus et membres de @GenerationsMvt à Creil pour défendre la maternité. À quoi sert le #GrandDebatNational si on ne peut pas remettre en cause la décision de fermer une maternité, quand 80% de la population le demande ? pic.twitter.com/ZhV5iPLNqb"
Le mensonge en guise de misérable défense de @NBelloubet pour justifier l’attaque du pouvoir contre la liberté de la presse et le secret des sources. @Mediapart https://blogs.mediapart.fr/la-redaction-de-mediapart/blog/050219/madame-la-garde-des-sceaux-vous-mentez?utm_source=twitter&utm_medium=social&utm_campaign=Sharing&xtor=CS3-67 …
"Un jour, le chlordécone n'est pas cancérogène; un jour, il le redevient. Toute l'inconséquence d'⁦@EmmanuelMacron⁩ sur ces poisons, qui du glyphosate au chlordécone font les profits des uns et les maladies des autres. https://www.lemonde.fr/politique/article/2019/02/04/chlordecone-l-elysee-plaide-le-malentendu-apres-la-declaration-polemique-de-macron_5419206_823448.html …"
"Intimidations contre la presse, loi de restriction du droit de manifestation, violences policières, politique anti-migrants, Le pouvoir actuel rétrécit chaque jour un peu plus l'espace des libertés fondamentales en France."
"Aujourd’hui des milliers de personnes manifesteront pour leurs dignité, leur conditions de vie mais aussi leurs droits parmi lesquels celui de manifester aujourd’hui menacé par le gouvernement et sa loi #anticasseur qui est une loi #antimanifestation"
"Sandrine Doucet nous a quittés si tôt. Députée de Gironde aux solides convictions de gauche, je me souviens d’une femme compétente, loyale et douée d’empathie. J’adresse mes condoléances à sa famille et ses proches. pic.twitter.com/JKZeB9HveT"
"L'affaire des perquisitions contre @Mediapart sur réquisition du parquet pour violer le secret des sources, relève de la même logique que la #loianticasseur. Nous assistons à ce qu'il faut bien appeler sans excès de langage, une dérive autoritaire et liberticide du pouvoir actuel"
Le secret des sources est un sanctuaire que tout démocrate sincère doit protéger car il permet aux journalistes de divulguer des informations indispensables à la manifestation de la vérité. L'ingérence du pouvoir dans le travail de @Mediapart est une nouvelle dérive autoritaire.
Hommage à la militante communiste et anti colonialiste Josette Audin partie rejoindre son aimé Maurice Audin. Pensées pour les siens. pic.twitter.com/9iDkpOuQI8
"On ne peut pas regretter que l'Europe soit caricaturée et que l'on n'en parle pas assez et organiser le jour de l'élection européenne un référendum qui escamotera les enjeux de cette élection : l'austérité ou la transition écologique, la concurrence partout ou la coopération."
Rencontre avec les gilets jaunes Brestois. pic.twitter.com/yYiups0tHP
La lutte contre le réchauffement climatique est un enjeu majeur de ces élections européennes. Il n’est pas trop tard pour agir. #Brest #AgoraCitoyenne #AgoraEurope pic.twitter.com/XaMDZxHNMj
"Les libéraux finiront par amener les nationalistes au pouvoir. À force de refuser le débat démocratique avec les citoyens, @EmmanuelMacron se choisit l’extrême-droite comme seul adversaire. #Brest #AgoraCitoyenne #AgoraEurope pic.twitter.com/fWn4qg4T3v"
Rencontre avec @IanBrossat à Brest aujourd’hui pour un dialogue en toute clarté sur l’Europe et la gauche. pic.twitter.com/ODGOcjA4rf
"Formidable mobilisation de compétences pour aider à la mobilité les personnes les plus fragiles, permis de conduire, garage solidaire, prêt de voiture... vive l'économie sociale et solidaire #ESS #Brest #donbosco @GenerationBrest pic.twitter.com/f1Gfpu0w1Z"
"Entre le lamentable accord secret passé par @EmmanuelMacron avec avec les sociétés d'autoroute et le scandale de la privatisation de l'aéroport de Blagnac, apparait toute la contradiction d'un homme inflexible pour protéger la fortune privée mais désinvolte avec l'argent public. https://twitter.com/Mediacites/status/1089876129530417152 …"
Georges Sarre était une figure du socialisme qui n'avait pas ses idées et ses convictions dans la poche. Il manquera. J'adresse mes pensées à sa famille et ses proches. pic.twitter.com/w80sIQyCLT
"Au coeur des propositions européennes de @GenerationsMvt  et de notre alliance européenne @EU_Spring, il y a le « Green New deal » européen expliqué ici par @AuroreLalucq https://lvsl.fr/entretien-avec-aurore-lalucq …"
"Charles de Courson est un député conservateur. On aime ou on n'aime pas ses opinions mais il est attaché au droit, à la démocratie et aux libertés fondamentales des citoyens. Ses mots sont durs mais tellement justes contre la loi dite ""anti-casseurs"". ""Réveillez vous!"" https://twitter.com/LCP/status/1090684705371013123 …"
Retrouvez-moi demain pour un grand meeting à Brest à l’@UBO_UnivBrest. #HopeIsBack #LEspoirRevient  Inscrivez-vous ➡️  https://goo.gl/1Wgfbx  pic.twitter.com/GGMdRHm0Di
La loi anti-casseurs est la réponse de circonstance d'un pouvoir faible. https://youtu.be/iYvtao3sKR0 
"Froid : ""La situation des personnes sans-abri cet hiver est catastrophique dans toutes les grandes villes""  https://www.francetvinfo.fr/economie/immobilier/immobilier-indigne/froid-la-situation-des-personnes-sans-abri-cet-hiver-est-catastrophique-dans-toutes-les-grandes-villes_3166847.html#xtor=CS2-765-[twitter]- … via @franceinfo"
"Peut être que s'il passait une nuit coincé dans sa voiture sous la neige faute de fonctionnaires, 10h aux urgences faute de soignant disponible, avait des enfants sans professeur de math depuis 3 semaines faute de remplaçant, peut être comprendrait-il? https://www.ouest-france.fr/societe/120-000-postes-de-fonctionnaires-seront-bien-supprimes-confirme-olivier-dussopt-6202655 …"
"Le gouvernement confirme la suppression de 120 000 emplois de fonctionnaires. Gigantesque plan social qui va éloigner le service public des personnes et des territoires les plus fragiles et les moins connectés. Grand débat national ou pas, le pouvoir poursuit sa politique injuste pic.twitter.com/bGY1ZHvl51"
"Durant l'élection présidentielle, la fachosphère m'avait surnommé Bilal. J'ai porté ce prénom avec fierté. Aujourd'hui encore, en toute solidarité avec ⁦@iambilalhassani⁩, victime de la haine homophobe, je suis Bilal. #jesuisbilal http://m.leparisien.fr/culture-loisirs/musique/menaces-homophobes-bilal-hassani-qui-representera-la-france-a-l-eurovision-porte-plainte-29-01-2019-7999353.php …"
"La gauche, sans clarté stratégique et politique, ne peut renaître dans les urnes. C’est cette clarté qui peut permettre l’unité. #MardiPol pic.twitter.com/P1WXpSZpv6"
"La solution au Venezuela doit être le retour aux urnes, dans des conditions qui garantissent la démocratie. #MardiPol pic.twitter.com/lTot1FFUpc"
La loi « anti-casseurs » est une loi de faibles. Le gouvernement prétend se reconstruire une légitimité par l’autoritarisme et au prix de nos libertés fondamentales. #MardiPol pic.twitter.com/a3oXX0ySto
Rendez-vous à 19h10 sur @RFI et @FRANCE24 ! #MardiPol pic.twitter.com/1A7lquReou
Retrouvons une communauté de destin. Fixons l’objectif de faire de la France la première économie décarbonnée en 2050. Mobilisons la nation autour de cet objectif de transition écologique et de justice sociale. #LEmissionPolitique pic.twitter.com/mA7kk91ZzB
Qui finance les campagnes électorales ? Qui a vraiment le pouvoir ?  Je demande la transparence sur les dons aux partis politiques.  Cela changerait la perception de la vie politique. Le gouvernement le refuse.  #LEmissionPolitique pic.twitter.com/dEtTRDcu8s
".@EmmanuelMacron assume sa politique qui n’augmente pas les salaires et baisse les APL. Ses choix politiques l’ont amené à déréguler le marché travail, à faire payer les plus pauvres.  La question désormais c’est de savoir comment on en sort.  #LEmissionPolitique pic.twitter.com/hZ50PoZcpS"
"Les vieilles recettes n’ont pas marché. Que change-t-on pour répondre aux citoyens qui disent que le travail ne paie plus ? Le #RevenuUniversel, en s’ajoutant à l’augmentation des salaires, redonne du pouvoir aux salariés. #LEmissionPolitique pic.twitter.com/32QX0cNRoX"
Nous devons apporter des solutions pour : 1. Répartir enfin la richesse qui est accaparée par quelques uns contre la majorité. 2. Changer de modèle pour la transition écologique. 3. Redonner du pouvoir aux citoyens face aux lobbies.  #LEmissionPolitique pic.twitter.com/wFeOPhou1N
"Il manque dans ce débat les patrons des grandes entreprises du CAC 40, qui concentrent les richesses dans les mains de leurs actionnaires et verrouillent les décisions démocratiques. #LEmissionPolitique pic.twitter.com/lW7n7Ws9Ep"
"🔴 Ce jeudi à 21h, retrouvez-moi dans l’#LEmissionPolitique dans le cadre du #GrandDebat en présence d’une vingtaine d’invité•e•s ! @GenerationsMvt #LEspoirRevient pic.twitter.com/WfCNdFFmC7"
"Je veux que sur les migrants, sur l’écologie, sur la fiscalité, il n’y ait aucun doute possible sur les solutions et les valeurs. Notre liste sera celle des combats de la gauche, pas celle des partis. #Europeennes2019 #Les4V pic.twitter.com/h0TrWxBSwB"
Il faut de la clarté. Il faut de la cohérence entre le projet et la stratégie pour le mettre en œuvre. Je propose que nous nous retrouvions autour de la candidature de @yanisvaroufakis à la présidence de la Commission européenne. Il incarne le refus de l’austérité. #Les4V pic.twitter.com/8d9xYlVxKF
"Des adversaires ont voulu se choisir pour que rien n’existe au milieu. Les nationalistes pour la concurrence entre peuples et les libéraux pour la concurrence entre individus. Nous allons imposer l’écologie, la gauche, les citoyens dans ce match. #Les4V #Europeennes2019 pic.twitter.com/ujhojNJj20"
"On nous dit que le revenu universel est impossible, nous pensons qu’il est inéluctable. Nous devons penser la protection sociale du 21e siècle. #Angers #AgoraCitoyenne #AgoraLive #RUE pic.twitter.com/OQib9ZMtJR"
Nos décideurs politiques européens sont liés aux lobbies. Je demande la transparence totale sur les lobbies européens et leurs influences au Parlement. #Angers #AgoraCitoyenne #AgoraLive #Europeennes2019 pic.twitter.com/zwSBaZtdyJ
Il ne peut y avoir d’écologie qu’à gauche. L’écologie dépolitisée est inefficace et injuste car elle pèse sur les plus précaires sans remettre en cause notre système de production. #Angers #AgoraCitoyenne #AgoraLive #Europeennes2019 pic.twitter.com/jAC8ZIhdQc
"À l’heure où 26 milliardaires possèdent autant que la moitié de l’humanité, je m’engage dans cette campagne européenne pour mettre la répartition des richesses cœur des politiques européennes. #Angers #AgoraCitoyenne #AgoraLive #Europeennes2019 pic.twitter.com/3ONn53Dxm3"
Rendez-vous demain à 7h40 sur @France2tv avec @Caroline_Roux pour #Les4V.  @GenerationsMvt pic.twitter.com/sEZb6xyYyB
L'agora citoyenne à Angers va commencer. 500 citoyens réunis. Débat sans filtre. Pas de discours préalable. Personnes tirées au sort pour poser leurs questions. Vive la démocratie. @GenerationsMvt pic.twitter.com/p7ZHFo8NUG
"Les portes s’ouvrent par dizaines à Angers pour parler du quotidien et de l’avenir, des solutions de @GenerationsMvt pour la #France et l’#Europe. #HopeIsBack #LEspoirRevient pic.twitter.com/JTV3hi8VFJ"
"A. Lincoln « Si vous trouvez que l'éducation coûte cher, essayez l'ignorance » A #Saumur, parents, enseignants et élus s’opposent à la fermeture d’un des 4 collèges de la ville. Une fois de plus, on sacrifie la réussite scolaire des élèves sur l’autel des économies budgétaires. pic.twitter.com/VmTM7gPX2T"
"J'ai entendu la colère des personnels, des médecins, des familles des hôpitaux psychiatriques du Vinatier à Bron, de la Chartreuse à Dijon, du ctre hospitalier du Rouvray. Partout la psychiatrie publique agonise et le gouvernement regarde ailleurs. Ils manifestent ce jour à Paris pic.twitter.com/cvU3WC5WuM"
"Préférer l'avenir de nos enfants, les droit humains, le climat et la planete à leur business. C'est parfois simple de changer le cours des choses. https://twitter.com/AuroreLalucq/status/1087627496844132352 …"
"En application de la #LoiConsommation, la @dgccrf était en mesure de réclamer à Volkswagen en 2017, une amende de plusieurs millards d'euros dans le scandale des moteurs truqués contre quelques centaines de milliers d'euros avant la loi. La tromperie économique n'est plus impunie"
"Cette affaire dévoilait le montant ridicule des amendes encourues par les entreprises en cas de tromperie économique. la #LoiConsommation était votée en 2014 par toute la gauche et sur ma proposition, portait le montant des amendes jusqu'à 10% du CA des sociétés incriminées."
Il y a 5 ans démarrait l'affaire de la viande de cheval au cours de laquelle les fonctionnaires de la @dgccrf révélaient avec précision et rapidité un scandale alimentaire aux ramifications européennes. https://www.liberation.fr/france/2019/01/20/spanghero-le-proces-de-la-viande-sabotee_1704249 …
📅 [ANGERS]  Rendez-vous ce mardi 22 janvier à 20h pour un meeting citoyen et européen à la MCL Beaucouzé. #Générations #LEspoirRevient  Inscrivez-vous ici ➡️  https://bit.ly/2Ml8TSw  pic.twitter.com/Zr2bEwLtu1
"Parce qu'il est menacé et combattu partout en Europe, le droit à l'IVG doit être inscrit au même titre que l'abolition de la peine de mort parmi ces droits fondamentaux obligatoires pour appartenir à l'Union Européenne. @GenerationsMvt"
"Sans redistribution des richesses, rien de significatif ne changera en mieux pour les Français. Lisez le rapport d’⁦@attac_fr⁩ à propos des entreprises du CAC 40. Entre 2010 et 2017: Bénéfices : + 9,3 Dividendes : +44% Impôts - 6,4 % Effectifs - 20% https://france.attac.org/nos-publications/notes-et-rapports/article/nouveau-rapport-d-attac-les-grandes-entreprises-francaises-un-impact-desastreux …"
"Nous n’avons abandonné ni les idées ni les valeurs. Nous serons la liste de gauche, écologiste et pro-européenne. Ce sera la liste des combats de la gauche, dans la clarté. La liste des solutions, pas une liste d’appareils ou de « bobines ».@radioclassique"
Nous proposerons un impôt sur la fortune au niveau européen.  #Europeennes2019 @GenerationsMvt @radioclassique
J’ai mis en débat la question du revenu universel parce que je crois que nous n’aurons plus le plein emploi. Nous nous mettons des solutions au débat. @radioclassique
Ce que révèle l’affaire #Benalla c’est un sentiment d’impunité autour du président de la République. C’est son propre comportement qui crée cette situation. @radioclassique
J’ai défendu en 2017 le 49.3 citoyen. Il faut que les citoyens aient du pouvoir entre deux élections. @radioclassique
La grande question que le président de la République n’évoque pas quand il ouvre le débat sur les institutions c’est son propre rôle. La démocratie est asphyxiée aujourd’hui. @radioclassique
