tweet
".@centerparcsfr s’offre une nouvelle jeunesse sur le domaine de l’Ailette et rayonne dans la Région ! 480 emplois, c’est une chance pour le laonnois et la Région. Le #tourisme dans les @hautsdefrance peut d’avantage profiter des retombées de Center Parcs : #AuTravail ! pic.twitter.com/jQA4M9nuu5"
"Vous cherchez à vous implanter, à investir ? Pensez aux @hautsdefrance !   Nous sommes au @SDEntrepreneurs pour présenter nos dispositifs sur-mesure. Avec un écosystème pro-business, choisir les @hautsdefrance, c’est choisir une Région avec de nombreux atouts ! #SDE2019 pic.twitter.com/JPkxwEsArP"
"Réunion avec Nutrimaine et les salariés de Banania : malgré nos demandes, les dirigeants refusent de céder la marque pour trouver plus facilement un repreneur ! Leur volonté est de rapatrier la production en Allemagne et fermer ce site ! Pas question de baisser les bras ! pic.twitter.com/24mTDouV7i"
Ce genre de comportement est inacceptable : la loi doit être respectée par tous ! #gaspillagealimentaire pic.twitter.com/8hntlqq3jS
Pensées de l’ensemble de la Région @hautsdefrance aux habitants de #Paris16 face à ce drame. Hommage au courage des @PompiersParis et aux secours mobilisés cette nuit.
"Ce lobbying doit s’arrêter ! Diffuser de fausses informations sur une directive votée et jouer sur les peurs, est-ce cela la vision de la démocratie de Youtube ?   La #CopyrightDirective n’implique pas la fin programmée d’Internet ! https://www.challenges.fr/media/l-incroyable-lobbying-de-youtube-contre-les-droits-d-auteur_640237 …"
"#Transports, aménagement du territoire, #formation ou #éolien : j’interviens ce matin devant le conseil départemental de l’Aisne.   Nous serons plus efficaces en travaillant ensemble pour un unique objectif : l’intérêt général. pic.twitter.com/QMF9GBsjHV"
"La @TeamSQBB prend la première place ! Avec cette victoire face au @BCSOUFFEL, les @hautsdefrance prennent la tête de la nationale 1 dans une salle comble ! 🏀 pic.twitter.com/59Tvs2Bgt5"
"Belle victoire d’un voisin anglais pour la 1ère fois de l’histoire à l’#Enduropale2019, un clin d’oeil au Brexit ! Vous voyez que vous êtes bien avec nous... 😉 Bravo @Le_Touquet pour l’organisation de cette course de moto sable en @hautsdefrance avec plus de 400000 spectateurs."
"La Chine est une priorité en matière de développement culturel, touristique et économique pour les @hautsdefrance. Des entreprises chinoises implantées dans notre Région et notre partenariat avec le Zhejiang renforcent ces liens. pic.twitter.com/1R5OKkX5I6"
"C’est un moment pour réaffirmer les liens forts entre les @hautsdefrance, la France et la Chine. Dans un monde où se créent des murs, nous voulons créer des passerelles. C’est dans la Région qu’est né le Général De Gaulle, le 1er à avoir reconnu la République Populaire de Chine. pic.twitter.com/j7p0Ow6lvG"
La Région @hautsdefrance célèbre aujourd’hui le nouvel an chinois. Merci à l’ambassadeur de Chine en France et à tous nos amis chinois d’être toujours plus nombreux chaque année. pic.twitter.com/vxIxc4Myig
"Depuis le 1er janvier, la Région prend en charge un tiers du coût de l’installation d’un boitier #bioéthanol : un carburant plus propre et moins cher ! Et nous montrons l’exemple en équipant le parc de voitures du conseil Régional, comme ce matin à Marquette-lez-Lille ! pic.twitter.com/VOsOrn0b7Y"
"« L’histoire c’est la rencontre d’une volonté et d’un événement » disait le Général de Gaulle. Au travers de la négociation #Brexit, l’Europe écrit une autre page de notre histoire commune. Ne laissons pas incompréhensions et lassitude nous mener : le pragmatisme doit prévaloir. pic.twitter.com/jAzQh4foZ4"
"A travers plusieurs délibérations, la séance plénière de la Région @hautsdefrance aujourd’hui a permis d’aider 21 entreprises, de conforter 3257 emplois et d’en créer 214. #directHDF"
"Nous mettons à l’honneur ce midi la fédération des pâtissiers, la @CMA_HdF et des apprentis du centre de formation CEFMA de Tourcoing. La Région @hautsdefrance est riche de ses artisans, et nous sommes fiers de les accompagner ! pic.twitter.com/GoRXAQWkkp"
J’ai écrit à @FdeRugy sur le changement des modalités de consultation publique en cas de projet #éolien. La Région @hautsdefrance n’acceptera pas ce déni de démocratie. #directHDF pic.twitter.com/QKhq10uHuO
"Aux côtés de @vpecresse pour la cérémonie de #voeuxIDF. Les Régions @hautsdefrance et @iledefrance partagent des intérêts communs, et ont beaucoup à gagner à davantage travailler ensemble. Félicitations pour son action en tant que Présidente de Région. pic.twitter.com/NKV2gbX26s"
"Cérémonie de vœux du Centre Oscar Lambret. La Région @hautsdefrance est historiquement trop touchée par les cancers. Il est temps que ça cesse ! Madame la Ministre @agnesbuzyn, pour les patients et personnels, relevons ce défi en unissant nos moyens ! pic.twitter.com/1yea8Gc5Fd"
"Le @MedefGdLille et l’@Opcalia, avec le soutien de la Région, lancent une expérimentation destinée à anticiper les transformations que l’#IA va provoquer. Et si nous étions offensifs ? Nous devons adapter les compétences et les formations aux emplois pour aujourd’hui et demain. pic.twitter.com/9iHttASskZ"
"Le salon @sepemindustries ouvre aujourd’hui ses portes à Douai ! La Région @hautsdefrance est la Région qui crée le plus d’emplois industriels ! L’industrie est le passé et le présent de notre Région, mais en l’associant à la #tech, c’est aussi notre avenir ! pic.twitter.com/RKFBU23pd4"
"Si l’@AggloStQuentin prend le virage de la proximité, c’est parce qu’elle n’oublie pas ses racines. Quand on laisse de côté les étiquettes politiques pour l’intérêt général, nous sommes plus forts. pic.twitter.com/om3FAknCcj"
"Ce soir, les élus de l’@AggloStQuentin ont débattu sur les orientations budgétaires : près de 31 millions d’euros d’investissements  en 2019 pour les habitants et le territoire ! pic.twitter.com/Ez8xlH5Xi9"
"Offrir une chance à tout le monde en aidant les personnes les plus éloignées de l’emploi à se lancer dans l’entrepreneuriat, c’est la mission de @PositivePlanetF. Une ONG qui ouvre ses portes à Roubaix, après Saint-Quentin et Amiens, et une belle initiative que la Région soutient pic.twitter.com/bMbZZhchaY"
"« La Chine est une chose gigantesque. Elle est là. Vivre comme si elle n’existait pas, c’est être aveugle. » - C. De Gaulle  Grâce à lui, A. Peyrefitte et E. Faure, voilà 55 ans, la France reconnaissait la Chine. Depuis nos relations n’ont cessé de grandir comme en @hautsdefrance"
"En cette Journée à la mémoire des victimes de la #Shoah, nous ne devons jamais oublier les victimes juives de la barbarie nazie et ne jamais cesser de nous battre contre cette gangrène de l’antisémitisme qui tue encore aujourd’hui. #HMD2019 #WeRemember"
"Encore une victoire de la @TeamSQBB, qui poursuit cette belle saison, face à Feurs ! 🏀 pic.twitter.com/yBMg6MmzWh"
"Cérémonie de vœux de l’office de tourisme du @SaintQuentinois. Des chiffres en progrès, une offre touristique renforcée, des expériences sur-mesure : le Saint-Quentinois sait accueillir les touristes ! pic.twitter.com/bWPvwFA779"
"Cérémonie de la communauté de communes du Pays Solesmois, une intercommunalité à taille humaine au service des habitants. Lutte contre la désertification médicale, maintien et implantations d’entreprises : des priorités pour 2019 ! pic.twitter.com/Te6KCQqPOY"
"Avec le pacte Sambre-Avesnois-Thierache, nous avons une feuille de route. Nous nous sommes battus pour l’avoir, nous devrons veiller à ce que la technostructure ne vienne pas l’enterrer, ce territoire en a besoin ! Notre boulot est d’obtenir des résultats : RN2, emploi, santé. pic.twitter.com/hFcRDspbsm"
"#Calais : la lutte contre les passeurs doit être une priorité pour protéger habitants, routiers & éviter les drames. Nos polices ont besoin de moyens technologiques et humains plus conséquents sur le littoral. Les gouvernements 🇫🇷 & 🇬🇧 doivent mieux coopérer et s’engager ! pic.twitter.com/wfaCZ9IU1l"
Nous avons un atout : le prix de l’électricité. Il faut continuer à accompagner nos #industries electro-intensives pour être réellement compétitifs. Il faut aussi aller plus vite pour baisser les impôts de production afin d’avoir un vrai rebond industriel. pic.twitter.com/AQ7AonWQdL
Le rachat d'Aluminum Dunkerque par @GFGAlliance montre que l’#industrie a de l’avenir dans notre pays. Nous sommes la première Région en créations d’emplois industriels. pic.twitter.com/weWpV0y5Dj
"Profonde tristesse à l’annonce du décès de Didier Droart. @TourcoingVille perd aujourd’hui un homme au grand cœur, un maire viscéralement amoureux de sa ville et des Tourquennois, un gaulliste convaincu. Toutes mes condoléances à ses proches et à la ville de Tourcoing. pic.twitter.com/Y3fcyKzUz0"
"#Brexit : « Demain, nos voisins britanniques seront peut-être des extra-communautaires, mais ils ne deviendront pas des extra-terrestres. »  « Tomorrow, our British neighbours may become non-EU citizens, but they will not become aliens. »  A lire dans @Le_Figaro et @Telegraph ⬇️ pic.twitter.com/gtaQlDNKvr"
"En France, 50.000 personnes décèdent chaque année d’un arrêt cardiaque. Grâce à un partenariat avec le SDIS pour former ses agents aux gestes qui sauvent, la Région met en place une véritable politique de prévention ! Être formé, c’est pouvoir sauver des vies. #MaCommuneADuCoeur pic.twitter.com/H6jmnZu2NF"
"Oui, les @hautsdefrance sont une Région pro-automobile. L’#industrie automobile crée des #emplois dans la Région, et nous avons besoin de groupes comme @GroupeLempereur  qui font réussir les @hautsdefrance par leur esprit d’entreprise ! Merci ! 🚗 pic.twitter.com/iIuJ0ng9B3"
"La #cybersécurité est un enjeu de souveraineté. La Région a mis en place un plan pour sensibiliser et accompagner les entreprises à ces enjeux. Nous avons également unis nos forces, avec la @Gendarmerie, pour accélérer le développement de la filière en @hautsdefrance. #fic2019 pic.twitter.com/6X3zdMVuXu"
Merci aux entreprises bretonnes pour leur présence au #FIC2019 à Lille ! Les Régions @hautsdefrance et @regionbretagne partagent cet écosystème #cyber de qualité... Un point commun supplémentaire !
"Bonne fête à tous les vignerons, viticulteurs des coteaux du Sud de l’Aisne, aux amateurs et aux passionnés. La Région @hautsdefrance, terre de #champagne ! #SaintVincent"
"Plus de 25% de l’énergie éolienne française est produite en @hautsdefrance. @FdeRugy, nous sommes engagés sur la #méthanisation et le #solaire mais nous avons déjà trop contribué au développement de l’#éolien ! #AssisesTE https://twitter.com/contexteenergie/status/1087645889370509313?s=21 …"
"EU law on sanitary checks can be flexible: exemptions to phyto controls on site exists, ID controls can be reduced. Only barcodes are compulsory. We asked 🇫🇷Government to use that flexibility & derogatory measures to preserve fluidity. Calais & @eurotunnel will be ready on Day 1. pic.twitter.com/wVV4ZTnSAV"
Félicitations à @nordineoubaali pour ce titre de champion du monde qui fait la fierté de la Région ! Les @hautsdefrance comptent toujours plus de champions qui brillent dans de nombreux sports ! 🥊 pic.twitter.com/V7zftdOre9
".@AstraZenecaFR continue à s’agrandir ! Ce sont les entrepreneurs qui créent les emplois, les politiques sont là pour créer un écosystème pro-business, et dans les @hautsdefrance, nous croyons à l’industrie ! Il n’y a pas de grande Région et de grand pays sans #industrie. pic.twitter.com/Dzdcn1tcDF"
Cérémonie de vœux à la Maison de la Corse à #Marseille qui agit pour la préservation de la langue et de la culture corse. Merci à eux de faire vivre cette culture si riche ! pic.twitter.com/pIAliGqqn6
"Félicitations aux escrimeuses beauvaisiennes qui, après leur titre de vice-championne du monde en 2017, ont gagné la coupe d’Europe des clubs aujourd’hui ! Merci à ces championnes de porter si haut les couleurs des @hautsdefrance, grande Région de sport ! 🤺🎉 pic.twitter.com/9IB6HETGJ1"
Aux côtés de @MartineVassal et de @RichardMallie pour inaugurer la nouvelle caserne de Gardanne. Soutien constant aux pompiers engagés pour nous protéger. 🚒 pic.twitter.com/udO67Hfcnw
"Derrière les politiques publiques de la Région, il y a des femmes et des hommes. Le visage quotidien des @hautsdefrance, c’est celui de nos agents. Travailler pour le service public, c’est s’engager pour tous : ceux qui vont bien comme ceux qui vont moins bien. pic.twitter.com/95FFXVohmm"
"Convivialité et projets sont au rendez-vous de la cérémonie des vœux de Lallaing, autour de @jpflallaing. Une commune qui n’oublie pas l’importance du lien social et de la solidarité entre générations. pic.twitter.com/opjmAPgUZh"
"C’est grâce à vous, à votre courage, grâce à vos délégués syndicaux, à votre Directeur et au repreneur qu’#Ascoval a pu être sauvée. Et parce qu’on a joué collectif, sans tenir compte des dossards politiques. pic.twitter.com/G1yku5QRzJ"
"Pour protéger les PME/TPE et le secteur du #tourisme, et éviter les bouchons dans les ports et au tunnel, il faut d’urgence mener une campagne d’information des professionnels de la logistique de toute l’Europe sur les nouvelles règles douanières s’il n’y a pas d’accord #Brexit. pic.twitter.com/o6YeKhKj1G"
"Des 2 côtés de la Manche, les routiers et les opérateurs à Calais, Dunkerque et @Eurotunnel ont besoin de clarté : l’Etat doit engager des discussions concrètes avec le 🇬🇧 pour mettre en place les modalités les plus simples en cas de non accord pour garantir la fluidité du trafic pic.twitter.com/75HD09Rrq7"
"Faisons preuve de pragmatisme en général et surtout à la frontière franco-britannique : en cas de non accord, les britanniques seront des extra-communautaires, pas des extraterrestres. #Brexit pic.twitter.com/KvE2v11ct0"
"Cérémonie de vœux à Villers-Bocage, l’occasion d’un bilan des commémorations du #Centenaire1418 dans la Somme. Dans la Région @hautsdefrance, notre travail sur le devoir de mémoire doit aller au delà de ce centenaire. pic.twitter.com/j1lZFH1TyA"
"Cérémonie des vœux de #Poissy aux côtés du dynamique @KARLOLIVE : du caractère et du cœur. Grâce à sa détermination et son engagement, #Poissy est une ville entreprenante et innovante. En 2019, #Poissy sera éco-responsable ! pic.twitter.com/o9XroqSQFy"
".@AGCOcorp se développe et continue à créer des emplois à Beauvais ! Avec l’ouverture de ce 3ème site, qui marie #industrie, #logistique et #tech et qui a créé une centaine d’emplois, AGCO montre son attachement aux @hautsdefrance. Une fierté pour notre Région ! pic.twitter.com/9Fczvq5pcR"
"With @prefet59, @douane_france, @Min_Agriculture, PAF and our UK partners, our goal is to do everything possible to maintain fluidity for freight & tourists, and protect businesses, especially SME’s. A 2nd working session will be organized in one month. pic.twitter.com/ZKQaCuSjWT"
"More than ever, the @hautsdefrance are preparing for a No-Deal #Brexit. Yesterday, 300 international companies joined us in #Lille for a presentation & discuss contingency measures that will be implemented in Calais, Boulogne @Port_BC, @DunkerquePort and tunnel @GetlinkGroup. pic.twitter.com/1m3s1fznx5"
"Avec @prefet59, @douane_france, @Min_Agriculture, la PAF et nos partenaires britanniques, notre objectif reste de tout faire pour maintenir la fluidité et protéger les entreprises, notamment les PME. Une seconde réunion de travail sera organisée dans un mois. pic.twitter.com/mcrTWmkTxl"
"Plus que jamais les @hautsdefrance se préparent à l’hypothèse d’un No-Deal #Brexit. Hier plus de 300 entreprises étaient réunies dans l’hémicycle pour présenter & débattre des mesures qui seront mises en place à Calais, Boulogne @Port_BC, @DunkerquePort et au tunnel @GetlinkGroup pic.twitter.com/Yl7D6T94zE"
