tweet
La victoire d'@AmelMajri7 est le symbole de cette équipe féminine de l'@OL qui s'est illustrée la saison dernière en remportant une 5ème Coupe d'Europe et un 12ème championnat.  Une magnifique équipe pour notre ville qui accueille la Coupe du Monde féminine cette année ! pic.twitter.com/hyv3cHjYjc
"Après une très belle année pour le sport lyonnais, la 16ème édition des Lions du sport a mis à l’honneur des champions formidables !   Félicitations à @AmelMajri7, @NabilFekir et @HugoBoucheron, récompensés hier soir. pic.twitter.com/N0B5h5KPyi"
"J’étais au @IARCWHO à l’occasion de la journée mondiale contre le cancer et pour la présentation du projet d’installation de cette institution au Biodistrict de Lyon Gerland.  Plus de 50 ans après sa création à Lyon, le CIRC poursuit son développement dans notre ville. pic.twitter.com/gng8HG3rna"
Notre #TeamOL🔴🔵 victorieuse face au PSG dans un match fantastique ! #OLPSG pic.twitter.com/8lxozP0mjm
"Aux voeux de la fédération du @BTPRhone, j'ai rappelé que la bonne santé de ce secteur qui représente de très nombreux emplois est fondamentale et que Lyon devait continuer à se développer en maintenant toujours la même ambition en matière de développement urbain. pic.twitter.com/8g4olS2pXp"
"Je souhaite continuer à tester de nouveaux outils et de nouvelles approches. Ainsi, la @Villedelyon travaille actuellement à l’implantation d’une Micro-Folies sur notre territoire. Ce concept de Musée numérique présente une offre culturelle numérique unique et accessible à tous. pic.twitter.com/VQCqst3U3I"
Présentation lors d’une conférence de presse de la Compagne des Lumas qui assurera la nouvelle direction artistique du Théâtre du Point du Jour à partir de l’été 2019. pic.twitter.com/CcmbBRr9M9
Clôture du @sirha_lyon 2019 avec la remise du Bocuse d’Or à la délégation du Danemark ! Nous sommes très heureux de faire en sorte que la gastronomie soit accueillie à Lyon. Nous voulons que Lyon reste une grande capitale de la Gastronomie ! pic.twitter.com/Lbg4QFEBEQ
"Avec 200 Chefs qui représentent 250 étoiles, nous avons rendu hommage à Paul Bocuse dans son Abbaye de Collonges lors du Dîner des Grands Chefs. Avec les Chefs du monde mais surtout dans son restaurant et dans notre ville, Monsieur Paul savait instaurer l’amitié et la fraternité. pic.twitter.com/7AcFrpc9sz"
"Ce week-end, le dîner remarquable était organisé par la @BiennaleGout dans les salons de l’hôtel de ville de Lyon.  Merci aux jeunes du Lycée Hôtelier de Tain l’Hermitage pour cette magnifique soirée. pic.twitter.com/Sjhf0DSexs"
"Quel plaisir d’avoir inauguré cette nouvelle édition du @sirha_lyon avec le Ministre, @dguillaume26.   C’est toute la chaîne des métiers de la restauration, de l’hôtellerie et de l’alimentation qui pendant 5 jours est réunie à Lyon.  C’est un événement unique au monde. pic.twitter.com/mHHBjwAcz5"
⚽️ Beau début de semaine pour le sport lyonnais ! Le @LyonDuchereAS continue son parcours exceptionnel en se qualifiant pour les huitièmes de finale de la Coupe de France ! Fier de ce qu’ils accomplissent ! https://twitter.com/LyonDuchereAS/status/1087792714270343168 …
